Case_id,Year_id,State_id,County_id,Hospital_id,Disease_id,Num_of_cases,Num_of_Deaths
3338,7,50,19,181,132,100,15
3339,7,50,19,181,187,100,15
3340,7,50,19,181,121,100,15
3341,7,50,19,181,77,100,15
3342,7,50,19,181,143,100,15
3343,7,50,19,181,165,1,0
3344,7,50,19,181,220,100,15
3345,7,50,19,181,99,100,15
3346,7,50,19,182,132,11,0
3347,7,50,19,182,187,28,12
3348,7,50,19,182,121,524,6
3349,7,50,19,182,77,498,12
3350,7,50,19,182,143,457,1
3351,7,50,19,182,165,215,2
3352,7,50,19,182,220,1009,2
3353,7,50,19,182,99,113,15
3354,7,50,19,183,132,100,15
3355,7,50,19,183,187,100,15
3356,7,50,19,183,121,100,15
3357,7,50,19,183,77,86,5
3358,7,50,19,183,143,103,2
3359,7,50,19,183,165,57,2
3360,7,50,19,183,220,100,15
3361,7,50,19,183,99,4,0
3362,7,50,19,184,132,100,15
3363,7,50,19,184,187,100,15
3364,7,50,19,184,121,73,12
3365,7,50,19,184,77,518,10
3366,7,50,19,184,143,434,2
3367,7,50,19,184,165,76,1
3368,7,50,19,184,220,314,1
3369,7,50,19,184,99,29,15
3370,7,50,19,185,132,100,15
3371,7,50,19,185,187,100,15
3372,7,50,19,185,121,27,3
3373,7,50,19,185,77,63,6
3374,7,50,19,185,143,58,15
3375,7,50,19,185,165,36,15
3376,7,50,19,185,220,100,15
3377,7,50,19,185,99,100,15
3378,7,50,19,186,132,100,15
3379,7,50,19,186,187,100,15
3380,7,50,19,186,121,19,15
3381,7,50,19,186,77,100,15
3382,7,50,19,186,143,6,0
3383,7,50,19,186,165,100,15
3384,7,50,19,186,220,100,15
3385,7,50,19,186,99,100,15
3386,7,50,19,187,132,100,15
3387,7,50,19,187,187,100,15
3388,7,50,19,187,121,9,9
3389,7,50,19,187,77,150,5
3390,7,50,19,187,143,145,2
3391,7,50,19,187,165,67,6
3392,7,50,19,187,220,303,3
3393,7,50,19,187,99,55,15
3394,7,50,19,188,132,100,15
3395,7,50,19,188,187,1,0
3396,7,50,19,188,121,49,6
3397,7,50,19,188,77,210,10
3398,7,50,19,188,143,194,3
3399,7,50,19,188,165,73,2
3400,7,50,19,188,220,1,0
3401,7,50,19,188,99,24,15
3402,7,50,19,189,132,100,15
3403,7,50,19,189,187,100,15
3404,7,50,19,189,121,100,15
3405,7,50,19,189,77,5,0
3406,7,50,19,189,143,45,15
3407,7,50,19,189,165,1,0
3408,7,50,19,189,220,100,15
3409,7,50,19,189,99,100,15
3410,7,50,19,190,132,7,0
3411,7,50,19,190,187,15,9
3412,7,50,19,190,121,87,3
3413,7,50,19,190,77,7,0
3414,7,50,19,190,143,21,7
3415,7,50,19,190,165,1,0
3416,7,50,19,190,220,100,15
3417,7,50,19,190,99,100,15
3418,7,50,19,191,132,100,15
3419,7,50,19,191,187,100,15
3420,7,50,19,191,121,100,15
3421,7,50,19,191,77,32,7
3422,7,50,19,191,143,46,4
3423,7,50,19,191,165,9,0
3424,7,50,19,191,220,100,15
3425,7,50,19,191,99,100,15
3426,7,50,19,192,132,100,15
3427,7,50,19,192,187,100,15
3428,7,50,19,192,121,100,15
3429,7,50,19,192,77,29,9
3430,7,50,19,192,143,54,15
3431,7,50,19,192,165,4,0
3432,7,50,19,192,220,100,15
3433,7,50,19,192,99,100,15
3434,7,50,19,193,132,100,15
3435,7,50,19,193,187,100,15
3436,7,50,19,193,121,100,15
3437,7,50,19,193,77,48,10
3438,7,50,19,193,143,66,3
3439,7,50,19,193,165,22,15
3440,7,50,19,193,220,100,15
3441,7,50,19,193,99,100,15
3442,7,50,19,194,132,100,15
3443,7,50,19,194,187,100,15
3444,7,50,19,194,121,100,15
3445,7,50,19,194,77,1,0
3446,7,50,19,194,143,6,0
3447,7,50,19,194,165,1,0
3448,7,50,19,194,220,100,15
3449,7,50,19,194,99,100,15
3450,7,50,19,195,132,100,15
3451,7,50,19,195,187,3,0
3452,7,50,19,195,121,58,15
3453,7,50,19,195,77,278,15
3454,7,50,19,195,143,291,15
3455,7,50,19,195,165,118,15
3456,7,50,19,195,220,318,15
3457,7,50,19,195,99,12,0
3458,7,50,19,196,132,100,15
3459,7,50,19,196,187,100,15
3460,7,50,19,196,121,3,0
3461,7,50,19,196,77,100,15
3462,7,50,19,196,143,3,0
3463,7,50,19,196,165,100,15
3464,7,50,19,196,220,100,15
3465,7,50,19,196,99,100,15
3466,7,50,19,197,132,100,15
3467,7,50,19,197,187,100,15
3468,7,50,19,197,121,100,15
3469,7,50,19,197,77,50,7
3470,7,50,19,197,143,31,10
3471,7,50,19,197,165,5,0
3472,7,50,19,197,220,100,15
3473,7,50,19,197,99,100,15
3474,7,50,19,198,132,100,15
3475,7,50,19,198,187,100,15
3476,7,50,19,198,121,100,15
3477,7,50,19,198,77,27,7
3478,7,50,19,198,143,21,15
3479,7,50,19,198,165,5,0
3480,7,50,19,198,220,100,15
3481,7,50,19,198,99,100,15
3482,7,50,19,199,132,100,15
3483,7,50,19,199,187,100,15
3484,7,50,19,199,121,4,0
3485,7,50,19,199,77,48,15
3486,7,50,19,199,143,91,2
3487,7,50,19,199,165,154,1
3488,7,50,19,199,220,100,15
3489,7,50,19,199,99,100,15
3490,7,50,19,200,132,100,15
3491,7,50,19,200,187,100,15
3492,7,50,19,200,121,16,6
3493,7,50,19,200,77,126,12
3494,7,50,19,200,143,177,2
3495,7,50,19,200,165,12,0
3496,7,50,19,200,220,270,1
3497,7,50,19,200,99,112,2
3498,7,50,19,201,132,100,15
3499,7,50,19,201,187,100,15
3500,7,50,19,201,121,7,0
3501,7,50,19,201,77,115,5
3502,7,50,19,201,143,130,15
3503,7,50,19,201,165,51,2
3504,7,50,19,201,220,100,15
3505,7,50,19,201,99,5,0
3506,7,50,19,202,132,100,15
3507,7,50,19,202,187,100,15
3508,7,50,19,202,121,32,3
3509,7,50,19,202,77,234,6
3510,7,50,19,202,143,196,2
3511,7,50,19,202,165,79,2
3512,7,50,19,202,220,230,1
3513,7,50,19,202,99,22,15
3514,7,50,19,203,132,2,0
3515,7,50,19,203,187,2,0
3516,7,50,19,203,121,105,8
3517,7,50,19,203,77,277,9
3518,7,50,19,203,143,205,2
3519,7,50,19,203,165,120,1
3520,7,50,19,203,220,624,2
3521,7,50,19,203,99,21,15
3522,7,50,19,204,132,100,15
3523,7,50,19,204,187,100,15
3524,7,50,19,204,121,38,5
3525,7,50,19,204,77,211,6
3526,7,50,19,204,143,233,1
3527,7,50,19,204,165,96,3
3528,7,50,19,204,220,438,1
3529,7,50,19,204,99,34,3
3530,7,50,19,205,132,100,15
3531,7,50,19,205,187,5,0
3532,7,50,19,205,121,37,12
3533,7,50,19,205,77,216,9
3534,7,50,19,205,143,226,2
3535,7,50,19,205,165,71,3
3536,7,50,19,205,220,593,2
3537,7,50,19,205,99,11,2
3538,7,50,19,206,132,100,15
3539,7,50,19,206,187,100,15
3540,7,50,19,206,121,100,15
3541,7,50,19,206,77,29,9
3542,7,50,19,206,143,52,4
3543,7,50,19,206,165,5,0
3544,7,50,19,206,220,100,15
3545,7,50,19,206,99,100,15
3546,7,50,19,207,132,100,15
3547,7,50,19,207,187,1,0
3548,7,50,19,207,121,38,4
3549,7,50,19,207,77,165,7
3550,7,50,19,207,143,192,2
3551,7,50,19,207,165,90,1
3552,7,50,19,207,220,100,15
3553,7,50,19,207,99,14,0
3554,7,50,19,208,132,100,15
3555,7,50,19,208,187,100,15
3556,7,50,19,208,121,100,15
3557,7,50,19,208,77,20,15
3558,7,50,19,208,143,53,3
3559,7,50,19,208,165,4,0
3560,7,50,19,208,220,100,15
3561,7,50,19,208,99,100,15
3562,7,50,19,209,132,100,15
3563,7,50,19,209,187,1,0
3564,7,50,19,209,121,18,9
3565,7,50,19,209,77,173,10
3566,7,50,19,209,143,216,4
3567,7,50,19,209,165,81,3
3568,7,50,19,209,220,100,15
3569,7,50,19,209,99,4,0
3570,7,50,19,210,132,100,15
3571,7,50,19,210,187,13,0
3572,7,50,19,210,121,161,7
3573,7,50,19,210,77,374,10
3574,7,50,19,210,143,314,3
3575,7,50,19,210,165,201,2
3576,7,50,19,210,220,337,2
3577,7,50,19,210,99,21,15
3578,7,50,19,211,132,100,15
3579,7,50,19,211,187,1,0
3580,7,50,19,211,121,100,15
3581,7,50,19,211,77,237,7
3582,7,50,19,211,143,294,2
3583,7,50,19,211,165,66,2
3584,7,50,19,211,220,2,0
3585,7,50,19,211,99,68,2
3586,7,50,19,212,132,100,15
3587,7,50,19,212,187,3,0
3588,7,50,19,212,121,100,15
3589,7,50,19,212,77,279,8
3590,7,50,19,212,143,330,2
3591,7,50,19,212,165,110,3
3592,7,50,19,212,220,1,0
3593,7,50,19,212,99,34,15
3594,7,50,19,213,132,1,0
3595,7,50,19,213,187,6,0
3596,7,50,19,213,121,100,15
3597,7,50,19,213,77,252,8
3598,7,50,19,213,143,318,2
3599,7,50,19,213,165,71,4
3600,7,50,19,213,220,3,0
3601,7,50,19,213,99,77,15
3602,7,50,19,214,132,2,0
3603,7,50,19,214,187,6,0
3604,7,50,19,214,121,100,15
3605,7,50,19,214,77,259,7
3606,7,50,19,214,143,220,3
3607,7,50,19,214,165,129,1
3608,7,50,19,214,220,1,0
3609,7,50,19,214,99,30,15
3610,7,50,19,215,132,4,0
3611,7,50,19,215,187,14,0
3612,7,50,19,215,121,296,5
3613,7,50,19,215,77,457,8
3614,7,50,19,215,143,229,1
3615,7,50,19,215,165,77,1
3616,7,50,19,215,220,615,2
3617,7,50,19,215,99,23,15
3618,7,50,19,216,132,100,15
3619,7,50,19,216,187,2,0
3620,7,50,19,216,121,100,15
3621,7,50,19,216,77,270,9
3622,7,50,19,216,143,308,3
3623,7,50,19,216,165,48,3
3624,7,50,19,216,220,1,0
3625,7,50,19,216,99,10,0
3626,7,50,19,217,132,100,15
3627,7,50,19,217,187,4,0
3628,7,50,19,217,121,64,7
3629,7,50,19,217,77,301,9
3630,7,50,19,217,143,241,2
3631,7,50,19,217,165,152,3
3632,7,50,19,217,220,100,15
3633,7,50,19,217,99,117,2
3634,7,50,19,218,132,100,15
3635,7,50,19,218,187,100,15
3636,7,50,19,218,121,100,15
3637,7,50,19,218,77,100,15
3638,7,50,19,218,143,5,0
3639,7,50,19,218,165,100,15
3640,7,50,19,218,220,100,15
3641,7,50,19,218,99,100,15
3642,7,50,19,219,132,100,15
3643,7,50,19,219,187,100,15
3644,7,50,19,219,121,100,15
3645,7,50,19,219,77,100,15
3646,7,50,19,219,143,100,15
3647,7,50,19,219,165,100,15
3648,7,50,19,219,220,100,15
3649,7,50,19,219,99,100,15
3650,7,50,19,220,132,100,15
3651,7,50,19,220,187,100,15
3652,7,50,19,220,121,100,15
3653,7,50,19,220,77,42,15
3654,7,50,19,220,143,3,0
3655,7,50,19,220,165,100,15
3656,7,50,19,220,220,100,15
3657,7,50,19,220,99,100,15
3658,7,50,19,221,132,100,15
3659,7,50,19,221,187,1,0
3660,7,50,19,221,121,32,6
3661,7,50,19,221,77,240,12
3662,7,50,19,221,143,170,4
3663,7,50,19,221,165,100,2
3664,7,50,19,221,220,234,2
3665,7,50,19,221,99,26,15
3666,7,50,19,222,132,100,15
3667,7,50,19,222,187,1,0
3668,7,50,19,222,121,15,7
3669,7,50,19,222,77,128,8
3670,7,50,19,222,143,125,3
3671,7,50,19,222,165,43,15
3672,7,50,19,222,220,179,1
3673,7,50,19,222,99,23,15
3674,7,50,19,223,132,100,15
3675,7,50,19,223,187,1,0
3676,7,50,19,223,121,13,0
3677,7,50,19,223,77,125,12
3678,7,50,19,223,143,139,2
3679,7,50,19,223,165,51,2
3680,7,50,19,223,220,100,15
3681,7,50,19,223,99,11,0
3682,7,50,19,224,132,100,15
3683,7,50,19,224,187,100,15
3684,7,50,19,224,121,20,4
3685,7,50,19,224,77,258,13
3686,7,50,19,224,143,305,2
3687,7,50,19,224,165,130,1
3688,7,50,19,224,220,423,2
3689,7,50,19,224,99,42,15
3690,7,50,19,225,132,100,15
3691,7,50,19,225,187,1,0
3692,7,50,19,225,121,158,7
3693,7,50,19,225,77,485,8
3694,7,50,19,225,143,391,3
3695,7,50,19,225,165,139,3
3696,7,50,19,225,220,688,2
3697,7,50,19,225,99,119,15
3698,7,50,19,226,132,2,0
3699,7,50,19,226,187,6,0
3700,7,50,19,226,121,79,4
3701,7,50,19,226,77,195,10
3702,7,50,19,226,143,193,2
3703,7,50,19,226,165,24,15
3704,7,50,19,226,220,378,4
3705,7,50,19,226,99,7,0
3706,7,50,19,227,132,100,15
3707,7,50,19,227,187,100,15
3708,7,50,19,227,121,7,0
3709,7,50,19,227,77,30,16
3710,7,50,19,227,143,22,15
3711,7,50,19,227,165,100,15
3712,7,50,19,227,220,100,15
3713,7,50,19,227,99,100,15
3714,7,50,19,228,132,100,15
3715,7,50,19,228,187,6,0
3716,7,50,19,228,121,226,7
3717,7,50,19,228,77,376,12
3718,7,50,19,228,143,328,2
3719,7,50,19,228,165,40,5
3720,7,50,19,228,220,251,1
3721,7,50,19,228,99,16,15
3722,7,50,19,229,132,100,15
3723,7,50,19,229,187,100,15
3724,7,50,19,229,121,100,15
3725,7,50,19,229,77,97,5
3726,7,50,19,229,143,60,3
3727,7,50,19,229,165,6,5
3728,7,50,19,229,220,2,0
3729,7,50,19,229,99,100,15
3730,7,50,19,230,132,100,15
3731,7,50,19,230,187,4,0
3732,7,50,19,230,121,100,15
3733,7,50,19,230,77,102,8
3734,7,50,19,230,143,144,1
3735,7,50,19,230,165,100,15
3736,7,50,19,230,220,100,15
3737,7,50,19,230,99,9,0
3738,7,50,19,231,132,100,15
3739,7,50,19,231,187,100,15
3740,7,50,19,231,121,100,15
3741,7,50,19,231,77,27,9
3742,7,50,19,231,143,60,3
3743,7,50,19,231,165,5,0
3744,7,50,19,231,220,100,15
3745,7,50,19,231,99,100,15
3746,7,50,19,232,132,100,15
3747,7,50,19,232,187,100,15
3748,7,50,19,232,121,13,0
3749,7,50,19,232,77,116,9
3750,7,50,19,232,143,116,5
3751,7,50,19,232,165,17,15
3752,7,50,19,232,220,100,15
3753,7,50,19,232,99,7,3
3754,7,50,19,233,132,100,15
3755,7,50,19,233,187,1,0
3756,7,50,19,233,121,35,12
3757,7,50,19,233,77,307,9
3758,7,50,19,233,143,251,3
3759,7,50,19,233,165,181,3
3760,7,50,19,233,220,399,2
3761,7,50,19,233,99,18,15
3762,7,50,19,234,132,100,15
3763,7,50,19,234,187,100,15
3764,7,50,19,234,121,100,15
3765,7,50,19,234,77,100,15
3766,7,50,19,234,143,100,15
3767,7,50,19,234,165,100,15
3768,7,50,19,234,220,100,15
3769,7,50,19,234,99,100,15
3770,7,50,19,235,132,100,15
3771,7,50,19,235,187,100,15
3772,7,50,19,235,121,100,15
3773,7,50,19,235,77,43,8
3774,7,50,19,235,143,62,4
3775,7,50,19,235,165,21,3
3776,7,50,19,235,220,100,15
3777,7,50,19,235,99,100,15
3778,7,50,19,236,132,100,15
3779,7,50,19,236,187,100,15
3780,7,50,19,236,121,1,0
3781,7,50,19,236,77,57,5
3782,7,50,19,236,143,94,2
3783,7,50,19,236,165,23,15
3784,7,50,19,236,220,100,15
3785,7,50,19,236,99,2,0
3786,7,50,19,237,132,100,15
3787,7,50,19,237,187,100,15
3788,7,50,19,237,121,100,15
3789,7,50,19,237,77,7,0
3790,7,50,19,237,143,23,15
3791,7,50,19,237,165,1,0
3792,7,50,19,237,220,100,15
3793,7,50,19,237,99,100,15
3794,7,50,19,238,132,100,15
3795,7,50,19,238,187,4,0
3796,7,50,19,238,121,39,7
3797,7,50,19,238,77,210,10
3798,7,50,19,238,143,185,2
3799,7,50,19,238,165,98,4
3800,7,50,19,238,220,332,2
3801,7,50,19,238,99,39,15
3802,7,50,19,239,132,100,15
3803,7,50,19,239,187,100,15
3804,7,50,19,239,121,100,15
3805,7,50,19,239,77,61,5
3806,7,50,19,239,143,49,5
3807,7,50,19,239,165,8,0
3808,7,50,19,239,220,100,15
3809,7,50,19,239,99,100,15
3810,7,50,19,240,132,100,15
3811,7,50,19,240,187,100,15
3812,7,50,19,240,121,100,15
3813,7,50,19,240,77,111,5
3814,7,50,19,240,143,152,4
3815,7,50,19,240,165,65,4
3816,7,50,19,240,220,100,15
3817,7,50,19,240,99,4,0
3818,7,50,19,241,132,100,15
3819,7,50,19,241,187,100,15
3820,7,50,19,241,121,4,0
3821,7,50,19,241,77,94,3
3822,7,50,19,241,143,84,1
3823,7,50,19,241,165,17,15
3824,7,50,19,241,220,100,15
3825,7,50,19,241,99,100,15
3826,7,50,19,242,132,100,15
3827,7,50,19,242,187,100,15
3828,7,50,19,242,121,100,15
3829,7,50,19,242,77,19,15
3830,7,50,19,242,143,68,15
3831,7,50,19,242,165,12,10
3832,7,50,19,242,220,100,15
3833,7,50,19,242,99,2,0
3834,7,50,19,243,132,100,15
3835,7,50,19,243,187,100,15
3836,7,50,19,243,121,1,0
3837,7,50,19,243,77,44,13
3838,7,50,19,243,143,49,4
3839,7,50,19,243,165,16,5
3840,7,50,19,243,220,100,15
3841,7,50,19,243,99,100,15
3842,7,50,19,244,132,1,0
3843,7,50,19,244,187,2,0
3844,7,50,19,244,121,92,7
3845,7,50,19,244,77,317,11
3846,7,50,19,244,143,253,2
3847,7,50,19,244,165,145,2
3848,7,50,19,244,220,106,1
3849,7,50,19,244,99,19,15
3850,7,50,19,245,132,1,0
3851,7,50,19,245,187,3,0
3852,7,50,19,245,121,54,4
3853,7,50,19,245,77,322,9
3854,7,50,19,245,143,266,2
3855,7,50,19,245,165,133,2
3856,7,50,19,245,220,314,1
3857,7,50,19,245,99,61,15
3858,7,50,19,246,132,100,15
3859,7,50,19,246,187,100,15
3860,7,50,19,246,121,100,15
3861,7,50,19,246,77,1,0
3862,7,50,19,246,143,2,0
3863,7,50,19,246,165,100,15
3864,7,50,19,246,220,100,15
3865,7,50,19,246,99,100,15
3866,7,50,19,247,132,100,15
3867,7,50,19,247,187,2,0
3868,7,50,19,247,121,41,9
3869,7,50,19,247,77,201,12
3870,7,50,19,247,143,214,1
3871,7,50,19,247,165,104,3
3872,7,50,19,247,220,383,2
3873,7,50,19,247,99,52,2
3874,7,50,20,248,132,100,15
3875,7,50,20,248,187,1,0
3876,7,50,20,248,121,47,10
3877,7,50,20,248,77,311,9
3878,7,50,20,248,143,274,3
3879,7,50,20,248,165,177,2
3880,7,50,20,248,220,425,2
3881,7,50,20,248,99,39,15
3882,7,50,21,249,132,100,15
3883,7,50,21,249,187,100,15
3884,7,50,21,249,121,7,0
3885,7,50,21,249,77,73,10
3886,7,50,21,249,143,87,1
3887,7,50,21,249,165,47,5
3888,7,50,21,249,220,100,15
3889,7,50,21,249,99,2,0
3890,7,50,21,250,132,100,15
3891,7,50,21,250,187,100,15
3892,7,50,21,250,121,13,0
3893,7,50,21,250,77,172,9
3894,7,50,21,250,143,123,1
3895,7,50,21,250,165,69,15
3896,7,50,21,250,220,6,0
3897,7,50,21,250,99,2,0
3898,7,50,21,251,132,100,15
3899,7,50,21,251,187,100,15
3900,7,50,21,251,121,15,7
3901,7,50,21,251,77,123,9
3902,7,50,21,251,143,202,2
3903,7,50,21,251,165,119,3
3904,7,50,21,251,220,130,1
3905,7,50,21,251,99,8,0
3906,7,50,22,252,132,100,15
3907,7,50,22,252,187,100,15
3908,7,50,22,252,121,3,0
3909,7,50,22,252,77,87,9
3910,7,50,22,252,143,93,3
3911,7,50,22,252,165,50,15
3912,7,50,22,252,220,100,15
3913,7,50,22,252,99,2,0
3914,7,50,23,253,132,100,15
3915,7,50,23,253,187,100,15
3916,7,50,23,253,121,100,15
3917,7,50,23,253,77,100,15
3918,7,50,23,253,143,100,15
3919,7,50,23,253,165,100,15
3920,7,50,23,253,220,100,15
3921,7,50,23,253,99,100,15
3922,7,50,23,254,132,100,15
3923,7,50,23,254,187,100,15
3924,7,50,23,254,121,35,10
3925,7,50,23,254,77,264,11
3926,7,50,23,254,143,217,3
3927,7,50,23,254,165,46,2
3928,7,50,23,254,220,127,1
3929,7,50,23,254,99,9,0
3930,7,50,23,255,132,1,0
3931,7,50,23,255,187,10,0
3932,7,50,23,255,121,44,4
3933,7,50,23,255,77,155,7
3934,7,50,23,255,143,188,2
3935,7,50,23,255,165,164,1
3936,7,50,23,255,220,296,1
3937,7,50,23,255,99,62,15
3938,7,50,24,256,132,1,0
3939,7,50,24,256,187,100,15
3940,7,50,24,256,121,33,4
3941,7,50,24,256,77,210,8
3942,7,50,24,256,143,206,3
3943,7,50,24,256,165,73,2
3944,7,50,24,256,220,163,1
3945,7,50,24,256,99,25,15
3946,7,50,24,257,132,100,15
3947,7,50,24,257,187,16,15
3948,7,50,24,257,121,259,2
3949,7,50,24,257,77,152,8
3950,7,50,24,257,143,146,2
3951,7,50,24,257,165,43,15
3952,7,50,24,257,220,229,2
3953,7,50,24,257,99,16,15
3954,7,50,25,258,132,100,15
3955,7,50,25,258,187,100,15
3956,7,50,25,258,121,3,0
3957,7,50,25,258,77,43,5
3958,7,50,25,258,143,34,15
3959,7,50,25,258,165,7,0
3960,7,50,25,258,220,100,15
3961,7,50,25,258,99,100,15
3962,7,50,25,259,132,100,15
3963,7,50,25,259,187,100,15
3964,7,50,25,259,121,37,12
3965,7,50,25,259,77,354,12
3966,7,50,25,259,143,459,6
3967,7,50,25,259,165,228,2
3968,7,50,25,259,220,584,2
3969,7,50,25,259,99,91,2
3970,7,50,26,260,132,100,15
3971,7,50,26,260,187,100,15
3972,7,50,26,260,121,100,15
3973,7,50,26,260,77,12,0
3974,7,50,26,260,143,58,2
3975,7,50,26,260,165,8,0
3976,7,50,26,260,220,100,15
3977,7,50,26,260,99,1,0
3978,7,50,27,261,132,12,0
3979,7,50,27,261,187,46,15
3980,7,50,27,261,121,718,6
3981,7,50,27,261,77,387,11
3982,7,50,27,261,143,165,3
3983,7,50,27,261,165,56,2
3984,7,50,27,261,220,179,2
3985,7,50,27,261,99,59,15
3986,7,50,27,262,132,100,15
3987,7,50,27,262,187,100,15
3988,7,50,27,262,121,1,0
3989,7,50,27,262,77,100,15
3990,7,50,27,262,143,9,0
3991,7,50,27,262,165,100,15
3992,7,50,27,262,220,100,15
3993,7,50,27,262,99,100,15
3994,7,50,27,263,132,34,5
3995,7,50,27,263,187,26,15
3996,7,50,27,263,121,243,4
3997,7,50,27,263,77,86,5
3998,7,50,27,263,143,25,3
3999,7,50,27,263,165,6,0
4000,7,50,27,263,220,36,15
4001,7,50,27,263,99,24,15
4002,7,50,27,264,132,100,15
4003,7,50,27,264,187,100,15
4004,7,50,27,264,121,21,6
4005,7,50,27,264,77,114,15
4006,7,50,27,264,143,119,2
4007,7,50,27,264,165,62,3
4008,7,50,27,264,220,241,2
4009,7,50,27,264,99,17,15
4010,7,50,28,265,132,100,15
4011,7,50,28,265,187,2,0
4012,7,50,28,265,121,10,0
4013,7,50,28,265,77,113,8
4014,7,50,28,265,143,120,5
4015,7,50,28,265,165,105,3
4016,7,50,28,265,220,100,15
4017,7,50,28,265,99,5,0
4018,7,50,28,266,132,100,15
4019,7,50,28,266,187,100,15
4020,7,50,28,266,121,100,15
4021,7,50,28,266,77,100,15
4022,7,50,28,266,143,7,0
4023,7,50,28,266,165,100,15
4024,7,50,28,266,220,100,15
4025,7,50,28,266,99,100,15
4026,7,50,28,267,132,100,15
4027,7,50,28,267,187,100,15
4028,7,50,28,267,121,100,15
4029,7,50,28,267,77,1,0
4030,7,50,28,267,143,2,0
4031,7,50,28,267,165,100,15
4032,7,50,28,267,220,100,15
4033,7,50,28,267,99,100,15
4034,7,50,29,268,132,1,0
4035,7,50,29,268,187,100,15
4036,7,50,29,268,121,9,8
4037,7,50,29,268,77,133,13
4038,7,50,29,268,143,179,3
4039,7,50,29,268,165,110,3
4040,7,50,29,268,220,109,1
4041,7,50,29,268,99,30,15
4042,7,50,29,269,132,100,15
4043,7,50,29,269,187,100,15
4044,7,50,29,269,121,28,8
4045,7,50,29,269,77,204,10
4046,7,50,29,269,143,224,2
4047,7,50,29,269,165,51,3
4048,7,50,29,269,220,237,2
4049,7,50,29,269,99,31,15
4050,7,50,30,270,132,100,15
4051,7,50,30,270,187,100,15
4052,7,50,30,270,121,100,15
4053,7,50,30,270,77,175,5
4054,7,50,30,270,143,203,1
4055,7,50,30,270,165,91,2
4056,7,50,30,270,220,100,15
4057,7,50,30,270,99,10,0
4058,7,50,30,271,132,100,15
4059,7,50,30,271,187,100,15
4060,7,50,30,271,121,6,0
4061,7,50,30,271,77,100,15
4062,7,50,30,271,143,100,15
4063,7,50,30,271,165,100,15
4064,7,50,30,271,220,100,15
4065,7,50,30,271,99,100,15
4066,7,50,30,272,132,100,15
4067,7,50,30,272,187,100,15
4068,7,50,30,272,121,100,15
4069,7,50,30,272,77,50,15
4070,7,50,30,272,143,75,15
4071,7,50,30,272,165,20,15
4072,7,50,30,272,220,100,15
4073,7,50,30,272,99,100,15
4074,7,50,30,273,132,100,15
4075,7,50,30,273,187,100,15
4076,7,50,30,273,121,100,15
4077,7,50,30,273,77,135,11
4078,7,50,30,273,143,145,3
4079,7,50,30,273,165,107,3
4080,7,50,30,273,220,17,2
4081,7,50,30,273,99,11,0
4082,7,50,30,274,132,100,15
4083,7,50,30,274,187,100,15
4084,7,50,30,274,121,100,15
4085,7,50,30,274,77,100,15
4086,7,50,30,274,143,100,15
4087,7,50,30,274,165,100,15
4088,7,50,30,274,220,100,15
4089,7,50,30,274,99,100,15
4090,7,50,30,275,132,100,15
4091,7,50,30,275,187,100,15
4092,7,50,30,275,121,37,5
4093,7,50,30,275,77,197,12
4094,7,50,30,275,143,188,2
4095,7,50,30,275,165,96,4
4096,7,50,30,275,220,231,1
4097,7,50,30,275,99,65,15
4098,7,50,30,276,132,100,15
4099,7,50,30,276,187,100,15
4100,7,50,30,276,121,100,15
4101,7,50,30,276,77,16,8
4102,7,50,30,276,143,40,15
4103,7,50,30,276,165,36,5
4104,7,50,30,276,220,100,15
4105,7,50,30,276,99,100,15
4106,7,50,30,277,132,100,15
4107,7,50,30,277,187,100,15
4108,7,50,30,277,121,100,15
4109,7,50,30,277,77,100,15
4110,7,50,30,277,143,3,0
4111,7,50,30,277,165,100,15
4112,7,50,30,277,220,100,15
4113,7,50,30,277,99,100,15
4114,7,50,30,278,132,100,15
4115,7,50,30,278,187,100,15
4116,7,50,30,278,121,100,15
4117,7,50,30,278,77,24,15
4118,7,50,30,278,143,16,0
4119,7,50,30,278,165,35,7
4120,7,50,30,278,220,100,15
4121,7,50,30,278,99,100,15
4122,7,50,30,279,132,100,15
4123,7,50,30,279,187,100,15
4124,7,50,30,279,121,100,15
4125,7,50,30,279,77,24,12
4126,7,50,30,279,143,27,15
4127,7,50,30,279,165,13,0
4128,7,50,30,279,220,100,15
4129,7,50,30,279,99,100,15
4130,7,50,30,280,132,100,15
4131,7,50,30,280,187,100,15
4132,7,50,30,280,121,100,15
4133,7,50,30,280,77,45,12
4134,7,50,30,280,143,66,3
4135,7,50,30,280,165,34,3
4136,7,50,30,280,220,100,15
4137,7,50,30,280,99,100,15
4138,7,50,30,281,132,100,15
4139,7,50,30,281,187,100,15
4140,7,50,30,281,121,100,15
4141,7,50,30,281,77,26,0
4142,7,50,30,281,143,35,15
4143,7,50,30,281,165,8,0
4144,7,50,30,281,220,100,15
4145,7,50,30,281,99,100,15
4146,7,50,30,282,132,100,15
4147,7,50,30,282,187,100,15
4148,7,50,30,282,121,100,15
4149,7,50,30,282,77,138,8
4150,7,50,30,282,143,237,3
4151,7,50,30,282,165,71,3
4152,7,50,30,282,220,100,15
4153,7,50,30,282,99,100,15
4154,7,50,30,283,132,100,15
4155,7,50,30,283,187,100,15
4156,7,50,30,283,121,100,15
4157,7,50,30,283,77,100,15
